"Code","Branch Name","Phone Number","Address","Lat","Long","District","Thana","Google Map"
"0252","Baliakandi Faridpur","001847099252","মোঃনজরুল ইসলাম, বালিয়াকান্দি তাল পট্টি নুরু চেয়রাম্যান মোড় টাওয়ার এয় কাছে , বালিয়াকান্দি, রাজবাড়ী ।","23.6409018","89.5488481","Rajbari","Baliakandi","Map"
"0253","Parjatan-More Rangpur","001847099253","মোঃ মোস্তাফিজুর রহমান, আয়শা ভিলা বাড়ি নং- ৩৬ রোড নং- ০২পর্যটন মোড় পূর্বপাড়া, থানা রংপুর কতোয়ালী, রংপুর, । রংপুর বাস স্ট্যান্ড থেকে 0.৫ কিলোমিটার উত্তর দিকে পর্যটন মোটেল এর সামনে  এবং আগের আফিস থেকে ১০০ গজ পূর্ব দিকে । আর, কে রোডে ।","25.7484796","89.231845","Rangpur","Rangpur Sadar","Map"
"0254","Rajoir Madaripur","001847099254","মোঃ শহিদুল  ইসলাম , রাজৈর বাজার, পোষ্ট+থানাঃ রাজৈর, জেলাঃ মাদারীপুর।মোবাইল নং- ০১৭০১-৩১৯০২৮","23.20422959","90.0470297","Madaripur","Rajoir","Map"
"0255","Ishwarganj  Mymensingh","001847099191","ইউসুফ আলী  পিতা :মৃত আ: জাব্বার, চরহোসেনপুর,ঈশ্বরগঞ্জ-ময়মনসিংহ","24.67453","90.60259","Mymensingh","Ishwarganj","Map"
"0256","Pangsha Faridpur","001847099256","তোফাজ্জেল হোসেন, পিতা হাজী নূর ইসলাম, রাজবাড়ী পাংশা জর্জ উচ্চ বিদ্যালয়ের দক্ষিনে, শিল্পকলা মোড়,পাংশা","23.786791","89.422053","Rajbari","Pangsha","Map"
"0257","Parbatipur Dinajpur","001847099257","মো: সোহেল রানা,   পেশা: চাকুরী, হোল্ডিং নং-৫/৪২০  জ্ঞানাষ্কুর মাঠ  পার্বতীপুর , দিনাজপুর । শহিদ মিনার হতে উত্তর দিকে ০.৫০ কিলোমিটার ।","25.65903040961487","88.91762774389302","Dinajpur","Parbatipur","Map"
"0258","Rupsha Khulna","001847099258","এস এম নাসিম হোসাইন ।মাছ ব্যবসায়ী (রপ্তানীকারক)। পিতাঃ মৃত আলমগীর হোসেন, গ্রামঃজয়পুর (রুপসা কলেজ সংলগ্ন) পোস্টঃপুর্ব রুপসা, থানাঃরুপসা,জেলাঃ খুলনা ।","22.799390","89.592947","Khulna","Khulna Sadar","Map"
"0259","Meghulabazar  Dhaka","001847099259","হাজী মোঃ ইসরাফিল মৃধা, পিতাঃ আব্দুল লতিফ মৃধা, উত্তর শিমুলিয়া, মেঘুলা বাজার , দোহার, ঢাকা","23.5779985","90.1503581","Dhaka","Dohar","Map"
"0260","Velanagar Narsingdi","001847099260","মোঃ ইকবাল হোসেন (ফকির), পিতা: মৃত হাজী লালমিয়া ফকির,গ্রাম: পশ্চিম, চিনিশপুর, জেলখানা গেইটের পশ্চিম পাশে, নরসিংদী সদর , নরসিংদী.","23.9343476","90.7059958","Narsingdi","Narsingdi Sadar","Map"
"0261","Churamankathi Jashore(0261)","001847099261","তবিবুর রহমান পিতা মৃত ইশারত বিশ্বাস, ঘোনা রোড,চুড়ামনকাটি,যশোর সদর,যশোর","23.21959","89.16642","Jashore","Jashore Sador","Map"
"0262","Kashinathpur Pabna","001847099262","কাজী সানোয়ার হোসেন, পিতাঃ মৃতঃ জয়নাল আবেদীন,গ্রামঃ সাটিয়াকোলা, ডাকঘরঃ কাশিনাথপুর-৬৬৮২, থানাঃ সাথিয়া, জেলা-পাবনা","23.969952357906987","89.5988437490574","Pabna","Santhia","Map"
"0263","Dupchanchia Bogura","001847099263","মোঃ আহসান হাবিব, হাবিব কমপ্লেক্স, মেইন বাসষ্ট্যান্ড, দুপচাচিয়া।","24.878353063827404","89.17636275135294","Bogura","Dupchanchia","Map"
"0264","Burichang Cumilla","001847099264","মোঃসৈয়দ আহম্মেদ , বাবারনামঃমৃত,ইয়াজতআলী ,বুড়িচংথানা সংলগ্ন, ওয়ার্ডনং-০৩, বুড়িচং , কুমিল্লা","23.5519176","91.1315577","Cumilla","Burichang","Map"
"0265","Raozan  Chattogram","001847099265","মোঃ শাহীদুল আলম, দিদার মঞ্জীল রাউজান পৌরসভা চট্রগ্রাম","22.53581","91.91185","Chattogram","Raozan","Map"
"0266","Rangunia Chattogram","001847099266","মোঃদিদার আলম  চৌধুরী বাড়ী, ইছাখালী রঙ্গুনিয়া পৌরসভা,  চট্রগ্রাম","22.4653705","92.0526209","Chattogram","Rangunia","Map"
"0267","Ramu  Coxs bazar","001847099267","আব্দুল রহমান , মেরুল্লা ,রামু  সূর্যের হাসি ক্লিনিকের পাশে, নূর মসজিদ এর গলি","21.4325108","92.103351","Coxsbazar","Ramu","Map"
"0268","Ranirhat Chattogram","001847099268","আজিজুল হক মেম্বার বাড়ী, ওয়ান ব্যাংকের পাশের গলি টাওয়ার রোড রাণীরহাট, চট্টগ্রাম। ইউনিয়ন-রানীরহাট, উপজেলা-রাঙ্গুনীয়া, জেলা-চট্টগ্রাম","22.5732194","92.0446182","Chattogram","Rangunia","Map"
"0269","Banshkhali  Chattogram","001847099269","জনাব আবু তাহের সিকদার, মিয়াবাজার, জলদী,  বাশখালী, চট্টগ্রাম","22.010285","91.95064","Chattogram","Banshkhali","Map"
"0270","Keranihat Chattogram","001847099270","মোহাম্মদ ইব্রাহিম, পিতা:শামসুল ইসলাম, ইব্রাহিম ম্যানশন,উওর চরপাড়া, সাতকানিয়া মহিলা ডিগ্রী কলেজের পাশে, কেরানীহাট, সাতকানিয়া, চট্টগ্রাম।","22.0872785","92.0534916","Chattogram","Satkania","Map"
"0271","Chandanaish  Chattogram","001847099271","জনাব জাহেদ উদ্দীন দুলাল, জোয়ারা, বদুর পাড়া রাস্তার মাথা, চন্দনাইশ পৌরসভার উত্তর পূর্ব পাশ্বে, চট্রগ্রাম ।","22.2225808","92.0277212","Chattogram","Chandanaish","Map"
"0272","Pekua Coxs bazar","001847099272","মোঃ কাইছার, কালিগঞ্জ নয়াবাড়ি, শেকেরকিল্লা ঘোনা, পেকুয়া, কক্সবাজার,","21.83297","91.960645","Coxsbazar","Pekua","Map"
"0273","Raozan-Pahartali Chattogram","001847099273","আর,বি,সেন্টার রাউজান পাহাড়তলী চট্টগ্রাম।  কৃষি ব্যাংক এর (তৃতীয় তলা), হোল্ডিং নং--৫৪১,  ওর্য়াড নং- ৩, দাশ পড়া , থানা - রাউজান পাহাড়তলী জেলা -  চট্রগ্রাম।","22.459692","91.967392","Chattogram","Raozan","Map"
"0274","Bhairab   Khisoregonj","001847099274","মোঃ আওলাদ হোসেন, নিউ টাউন,কমলপুর-ভৈরব-কিশোরগঞ্জ","24.05259","90.98133","Khisoregonj  Bhairab","Bhairab","Map"
"0275","Puranbazar Chandpur","001847099275","মো:সুমন ব্যাপারি পিতা:মৃত শামছুল হক,মক্কা মিল,পুরান বাজার,চাঁদপুর","23.2186941","90.6448941","Chandpur","Chandpur Sadar","Map"
"0276","Matlab  Chandpur","001847099276","মোঃসেলিম বকাউল,পিতা: আঃ মতিন বকাউল,মতল্ব পানির ট্যাংকির মোড়,দশপাড়া মতলব ,  জেলা-চাঁদপুর","23.3428107","90.7145155","Chandpur","Matlab Uttor","Map"
"0278","Dhamrai Dhaka","001847099278","মো নুর আলম পিত:মৃত মোঃ আবুল হোসেন, লাকুরিয়া পাড়া, ধামরাই, ঢাকা","23.9125442","90.2126111","Dhaka","Dhamrai","Map"
"0279","Konapara-Demra Dhaka","001847099279","মোঃ আকতার হোসেন ভূইয়া,  আমানুল্লাহ ভূইয়া,  দরবার শরীফ রোড, কোনাপাড়া, ডেমরা, ঢাকা।","23.7136372","90.4680891","Dhaka","Demra","Map"
"0280","Bhaberchar Munshiganj","001847099280","হালিমা বেগম, পিতা-সুলতান সিকদার,ভবেরচর বাজার, থানা-গজারিয়া, জেলা-মুন্সিগঞ্জ","23.5519058","90.6491082","Munshiganj","Gazaria","Map"
"0281","Horinakunda Jhenaidah","001847277250","মোছাঃ সামছুন্নাহার, হোল্ডিং/৩৮ গ্রামঃ হরিনাকন্ডু আদর্শ পাড়া   ডাকঘরঃ হরিনাকন্ডু ,হরিনাকন্ডু পৌরসভা,থানাঃ হরিনাকন্ডু ,ঝিনাইদহ  .","23.65726579","89.0492345","Jhenaidah","Horinakunda","Map"
"0282","Mahespur Jhenaidah","001847277249","মোঃ নবী নেওয়াজ , পিতাঃ মৃত  মোহাম্মদ আলী, গ্রাম/রাস্তাঃ হামিদপুর, গোডাউন রোড, পোস্টঃ  মহেশপুর -৭৩৪০, থানাঃ মহেশপুর, জেলাঃ ঝিনাইদহ ।","23.3584","88.9204","Jhenaidah","Maheshpur","Map"
"0283","Jibannagar Chuadanga","001847277251","মোঃ পাংখী শেখ, হোল্ডিং নং-১৫৪ ব্লকঃ বি রোড নং থানা রোড-০১,থানাঃ জীবন নগর,চুয়াডাঙ্গা","23.42628","88.81290","Chuadanga","Chuadanga Sadar","Map"
